Country,Year,"Number of New
Limited Liability Companies",New business density rate,Country_Code,Region,Income group,Account (% age 15+),Saved at a financial institution (% age 15+),indicator,estimate,Economy,Informal_Economy_Percentage,Series Name.x,Series Code.x,Country Name.x,Female_LFP,Series Name.y,Series Code.y,Country Name.y,Male_LFP,LFP_Gender_Gap,Country Name.x.x,Indicator Name.x,Indicator Code.x,Country Name.y.y,Indicator Name.y,Indicator Code.y,GDP_Constant_2015USD,Country Name.x.x.x,Indicator Name.x.x,Indicator Code.x.x,Gov_Edu_Spending_PctGDP,Country Name.y.y.y,Indicator Name.y.y,Indicator Code.y.y,Female_Pop_Percentage,Country Name.x.x.x.x,Indicator Name.x.x.x,Indicator Code.x.x.x,Country Name.y.y.y.y,Indicator Name.y.y.y,Indicator Code.y.y.y,Working_Age_Pop,Country Name.x.x.x.x.x,Population_Growth,Total_Population,Entrepreneurship_Score,WEFS,Country Name.x.x.x.x.x.x,Indicator Name.x.x.x.x,Indicator Code.x.x.x.x,Employment_Agriculture,Country Name.y.y.y.y.y,Indicator Name.y.y.y.y,Indicator Code.y.y.y.y,Employment_Industry,Country Name,Indicator Name,Indicator Code,Employment_Services,Dominant_Employment_Sector,region,sub-region
Lithuania,2011,7799,3.843034297,LTU,High income,High income,0.737551987,0.204888821,cc,0.319815338,Lithuania,28.35312271,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lithuania,52.7,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Lithuania,63.114,10.414,Lithuania,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Lithuania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,35842949292,Lithuania,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.113430023,Lithuania,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.91986043,Lithuania,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lithuania,"Population ages 15-64, total",SP.POP.1564.TO,2034220,Lithuania,-2.258463899,3028115,100,2.944991273,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.48613967,Lithuania,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.55802437,Lithuania,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.95583596,Services,Europe,Northern Europe
Lithuania,2014,8481,4.351029195,LTU,High income,High income,0.779062867,0.282612592,cc,0.553396463,Lithuania,28.33700752,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lithuania,53.871,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Lithuania,65.076,11.205,Lithuania,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Lithuania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,40396596565,Lithuania,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.486579895,Lithuania,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.92769865,Lithuania,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lithuania,"Population ages 15-64, total",SP.POP.1564.TO,1959159,Lithuania,-0.859827343,2932367,100,2.921327194,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,9.16599738,Lithuania,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.72369667,Lithuania,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.11030595,Services,Europe,Northern Europe
Lithuania,2017,6578,3.550992205,LTU,High income,High income,0.828838468,0.339523256,cc,0.518651903,Lithuania,28.00847816,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lithuania,55.821,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Lithuania,66.416,10.595,Lithuania,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Lithuania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,44618059006,Lithuania,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.812200069,Lithuania,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.87716166,Lithuania,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lithuania,"Population ages 15-64, total",SP.POP.1564.TO,1855059,Lithuania,-1.398322201,2828403,100,3.000788482,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.784080518,Lithuania,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.13384719,Lithuania,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.08207229,Services,Europe,Northern Europe
Lithuania,2021,5875,3.26587563,LTU,High income,High income,0.935322404,0.468773156,cc,0.824572265,,28.23286947,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lithuania,57.369,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Lithuania,68.036,10.667,Lithuania,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Lithuania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,52150789442,Lithuania,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.254909992,Lithuania,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.99362638,Lithuania,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lithuania,"Population ages 15-64, total",SP.POP.1564.TO,1818949,Lithuania,0.21280543,2800839,100,2.986644194,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.312820961,Lithuania,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.25343269,Lithuania,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.43374635,Services,Europe,Northern Europe
Luxembourg,2011,1919,5.385956098,LUX,High income,High income,0.945867956,0.520091593,cc,2.153153419,Luxembourg,9.280635834,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Luxembourg,49.499,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Luxembourg,64.426,14.927,Luxembourg,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Luxembourg,GDP (constant 2015 US$),NY.GDP.MKTP.KD,54576884724,Luxembourg,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.996040344,Luxembourg,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.178756,Luxembourg,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Luxembourg,"Population ages 15-64, total",SP.POP.1564.TO,356014,Luxembourg,2.222660503,518347,100,8.278611938,Luxembourg,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.232555727,Luxembourg,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.3601086,Luxembourg,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,85.40733567,Services,Europe,Western Europe
Luxembourg,2014,6777,17.6144929,LUX,High income,High income,0.961686969,0.598619163,cc,2.069159031,Luxembourg,9.194927216,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Luxembourg,52.215,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Luxembourg,65.793,13.578,Luxembourg,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Luxembourg,GDP (constant 2015 US$),NY.GDP.MKTP.KD,58738350256,Luxembourg,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.855690002,Luxembourg,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.9319586,Luxembourg,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Luxembourg,"Population ages 15-64, total",SP.POP.1564.TO,384572,Luxembourg,2.356978705,556319,100,8.631122825,Luxembourg,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.426567432,Luxembourg,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.98312746,Luxembourg,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,87.59030511,Services,Europe,Western Europe
Luxembourg,2017,6636,16.00339554,LUX,High income,High income,0.987678528,0.615751684,cc,1.941121459,Luxembourg,9.163861275,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Luxembourg,54.208,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Luxembourg,63.462,9.254,Luxembourg,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Luxembourg,GDP (constant 2015 US$),NY.GDP.MKTP.KD,63892707778,Luxembourg,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.48645997,Luxembourg,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.75867358,Luxembourg,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Luxembourg,"Population ages 15-64, total",SP.POP.1564.TO,414517,Luxembourg,2.430976418,596336,100,9.321184911,Luxembourg,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.389288696,Luxembourg,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.76491839,Luxembourg,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,87.84579291,Services,Europe,Western Europe
Madagascar,2014,1557,0.115810834,MDG,Sub-Saharan Africa (excluding high income),Low income,0.085513391,0.032603629,cc,-0.843135118,Madagascar,36.46780396,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Madagascar,83.413,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Madagascar,88.921,5.508,Madagascar,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Madagascar,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10979121878,Madagascar,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.987421274,Madagascar,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.84467994,Madagascar,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Madagascar,"Population ages 15-64, total",SP.POP.1564.TO,13596043,Madagascar,2.680779482,24764348,75,1.929216888,Madagascar,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.10683057,Madagascar,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.695210318,Madagascar,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,18.19795086,Agriculture,Africa,Sub-Saharan Africa
Madagascar,2017,1749,0.118680525,MDG,Sub-Saharan Africa (excluding high income),Low income,0.178678706,0.039611805,cc,-1.074303746,Madagascar,35.89592743,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Madagascar,83.011,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Madagascar,88.241,5.23,Madagascar,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Madagascar,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12238318934,Madagascar,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.701374054,Madagascar,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.83940048,Madagascar,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Madagascar,"Population ages 15-64, total",SP.POP.1564.TO,14952118,Madagascar,2.603454951,26788375,75,1.965537389,Madagascar,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.29210609,Madagascar,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.254229841,Madagascar,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,17.45366407,Agriculture,Africa,Sub-Saharan Africa
Madagascar,2022,1929,0.113132873,MDG,Sub-Saharan Africa (excluding high income),Low income,0.262978256,0.03516756,cc,-0.969914019,,36.18186569,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Madagascar,82.575,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Madagascar,87.645,5.07,Madagascar,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Madagascar,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13465905760,Madagascar,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.139019966,Madagascar,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.84140327,Madagascar,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Madagascar,"Population ages 15-64, total",SP.POP.1564.TO,17308526,Madagascar,2.482078362,30437261,75,1.952952782,Madagascar,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.06644693,Madagascar,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.859460249,Madagascar,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,20.07409945,Agriculture,Africa,Sub-Saharan Africa
Malaysia,2011,45452,2.304508571,MYS,East Asia & Pacific (excluding high income),Upper middle income,0.661738098,0.354067773,cc,0.022571575,Malaysia,29.31075478,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malaysia,45.29,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Malaysia,77.241,31.951,Malaysia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Malaysia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.45E+11,Malaysia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.76293993,Malaysia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.9667299,Malaysia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malaysia,"Population ages 15-64, total",SP.POP.1564.TO,19684592,Malaysia,1.751280082,29162039,75,1.500336567,Malaysia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.3332856,Malaysia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.57715747,Malaysia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.08955693,Services,Asia,South-eastern Asia
Malaysia,2014,51516,2.450608694,MYS,East Asia & Pacific (excluding high income),Upper middle income,0.806746244,0.337706417,cc,0.396519065,Malaysia,28.53567886,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malaysia,50.47,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Malaysia,78.13,27.66,Malaysia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Malaysia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.87E+11,Malaysia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.029359818,Malaysia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.72149017,Malaysia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malaysia,"Population ages 15-64, total",SP.POP.1564.TO,20959719,Malaysia,1.714740728,30696137,75,1.697807841,Malaysia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,12.5830994,Malaysia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.74917228,Malaysia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.66773532,Services,Asia,South-eastern Asia
Malaysia,2017,52100,2.348769664,MYS,East Asia & Pacific (excluding high income),Upper middle income,0.853437483,0.377697498,cc,-0.006094724,Malaysia,27.58487701,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malaysia,51.281,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Malaysia,77.694,26.413,Malaysia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Malaysia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.33E+11,Malaysia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.184885025,Malaysia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.51573334,Malaysia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malaysia,"Population ages 15-64, total",SP.POP.1564.TO,22238297,Malaysia,1.76466064,32355644,75,1.794565092,Malaysia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,11.27783011,Malaysia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.37371142,Malaysia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.3484519,Services,Asia,South-eastern Asia
Malaysia,2021,49048,2.093338984,MYS,East Asia & Pacific (excluding high income),Upper middle income,0.883748829,0.468966961,cc,0.146233186,,28.47710355,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malaysia,51.389,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Malaysia,78.423,27.034,Malaysia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Malaysia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.56E+11,Malaysia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.261094093,Malaysia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.46963733,Malaysia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malaysia,"Population ages 15-64, total",SP.POP.1564.TO,23877045,Malaysia,1.152513044,34282399,75,1.725806752,Malaysia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,10.28642668,Malaysia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.9037673,Malaysia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.80980602,Services,Asia,South-eastern Asia
Maldives,2017,1262,3.633672802,MDV,South Asia,Upper middle income,0.795464098,0.320147544,cc,-0.739739716,Maldives,23.90884399,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Maldives,40.667,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Maldives,72.245,31.578,Maldives,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Maldives,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4711369799,Maldives,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.82268548,Maldives,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,39.8455553,Maldives,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Maldives,"Population ages 15-64, total",SP.POP.1564.TO,337617,Maldives,3.323083736,458287,75,1.765781756,Maldives,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.213755078,Maldives,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.90281706,Maldives,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.88342786,Services,Asia,Southern Asia
Mali,2011,532,0.066533766,MLI,Sub-Saharan Africa (excluding high income),Low income,0.082138531,0.044791151,cc,-0.648009062,Mali,36.31608963,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mali,60.239,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Mali,80.461,20.222,Mali,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Mali,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11362847067,Mali,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.754230022,Mali,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.52244055,Mali,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mali,"Population ages 15-64, total",SP.POP.1564.TO,8216096,Mali,3.23250831,16469049,75,1.546160279,Mali,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.69354322,Mali,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.76641018,Mali,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,22.5400466,Agriculture,Africa,Sub-Saharan Africa
